bin_center_elev_m,z1_bin_count_valid,z1_bin_area_valid_km2,dhdt_bin_count,dhdt_bin_mean_ma,dhdt_bin_std_ma,dhdt_bin_med_ma,dhdt_bin_mad_ma,mb_bin_mean_mwea,mb_bin_std_mwea,mb_bin_med_mwea,mb_bin_mad_mwea,dc_dhdt_bin_count,dc_dhdt_bin_mean_ma,dc_dhdt_bin_std_ma,dc_dhdt_bin_med_ma,dc_dhdt_bin_mad_ma,dc_mb_bin_mean_mwea,dc_mb_bin_std_mwea,dc_mb_bin_med_mwea,dc_mb_bin_mad_mwea,dc_bin_count_valid,dc_bin_area_valid_km2,ts_mean,ts_std,ts_med,ts_mad,dc_ts_mean,dc_ts_std,dc_ts_med,dc_ts_mad,vm_med,vm_mad,H_mean,H_std,emvel_mean,emvel_std,emvel_med,emvel_mad,hd_ts_mean_m,hd_ts_std_m,hd_ts_med_m,hd_ts_mad_m,mf_ts_mean,mf_ts_std,mf_ts_med,mf_ts_mad
1715.0,376.0,3.76,376.0,-0.75178343,0.60228056,-0.89102626,0.38874647,-0.67660505,0.5420524999999999,-0.8019236,0.34987172,67.0,-0.11014864,0.83982337,-0.35174003,0.5343956,-0.09913374,0.7558411,-0.31656605,0.48095602,67.0,0.67,16.815332,5.581698,16.051067,6.909712,16.815332,5.581698,16.051067,6.909712,117.4536,74.87527,503.92548,209.93085,-12.23221,66.33565,-11.209139,65.7808,0.18622658,0.31287616,0.06336583,0.068543874,1.3770545,0.7246429,1.5705045,0.9735478000000001
1725.0,276.0,2.76,276.0,-0.50612044,0.81516504,-0.7570081999999999,0.48418996,-0.4555084,0.73364854,-0.6813073000000001,0.43577108,59.0,0.39784738,0.97735983,-0.02996756,0.78163105,0.35806268,0.87962383,-0.026970803999999998,0.70346797,59.0,0.59,14.945929999999999,6.199457,13.022574,5.210395,14.945929999999999,6.199457,13.022574,5.210395,111.61516,90.19837,446.40607,217.25221000000002,-7.037178999999999,73.347015,-2.083669,89.554344,0.20675261,0.555361,0.03135306,0.03164111,1.5354014999999999,0.71319294,1.71203,0.8245138000000001
1735.0,311.0,3.11,311.0,-0.68895465,0.65424883,-0.87677085,0.34126967,-0.6200591999999999,0.588824,-0.78909373,0.30714273,37.0,0.16837855,1.1922362,-0.27518590000000004,0.6483779000000001,0.15154073,1.0730126,-0.24766733,0.5835402,37.0,0.37,,,,,,,,,135.31752,67.08321,492.9796,216.99797,-4.4120483,76.81213000000001,-2.316062,96.219864,0.10257138,0.1595314,0.031071232999999997,0.036948933999999996,1.4988366000000002,0.6336911999999999,1.5026102,0.7426742
1745.0,332.0,3.32,332.0,-0.7614944,0.6449579000000001,-0.94289273,0.22978334,-0.685345,0.5804621,-0.8486035,0.20680493,58.0,-0.063785255,1.064027,-0.4172188,0.6850488,-0.05740669,0.9576242,-0.37549692,0.6165439,58.0,0.58,,,,,,,,,126.553055,82.40859,455.32468,225.78452000000001,-14.145601999999998,72.58296999999999,-7.208678,69.97941999999999,0.13061605,0.26684573,0.048110686,0.048686754000000006,1.5033007,0.623212,1.58514,0.6924491999999999
1755.0,473.0,4.73,473.0,-0.8117932,0.53548676,-0.9248261000000001,0.20620334,-0.73061377,0.4819380999999999,-0.8323434999999999,0.18558295,66.0,-0.18049838,0.8522071,-0.5434751,0.48786974,-0.16244854,0.7669864000000001,-0.48912758,0.43908277,66.0,0.66,,,,,,,,,129.73543,92.40519,483.8303,194.15248,-3.0169718,83.82486999999999,-1.5934445,106.29162,0.20811988,0.42784655,0.06434399,0.06820759,1.3609763000000001,0.73507696,1.3839035,1.1139507
1765.0,347.0,3.47,347.0,-0.86679083,0.42120558,-0.9226322,0.30216628,-0.7801118,0.379085,-0.830369,0.27194962,34.0,-0.31729144,0.6959885,-0.55323833,0.37388449999999995,-0.2855623,0.6263896,-0.49791450000000004,0.33649606,34.0,0.34,,,,,,,,,129.6006,76.72543,459.83685,212.42941000000002,0.056638647,83.96882,-0.5868653,75.92560999999999,0.379207,0.56001776,0.20597997,0.2731755,1.0035723,0.77194375,0.68509287,0.73275316
1775.0,317.0,3.17,317.0,-0.8357771,0.41020364,-0.8912001,0.29429272,-0.7521995,0.36918327,-0.80208015,0.26486334,32.0,-0.36066943,0.48718843,-0.45052144,0.25798902,-0.32460248,0.4384696,-0.4054693,0.23219009,32.0,0.32,17.005985,5.660457,16.537005999999998,7.6560335,17.005985,5.660457,16.537005999999998,7.6560335,106.42188,105.96302,422.73187,212.7126,-9.93688,82.589676,-6.275988,82.46905500000001,0.17869571,0.24879466,0.07068612,0.074757166,1.3015747,0.6885922,1.4415301999999999,0.9520278
1785.0,321.0,3.21,321.0,-0.8851162,0.41184443,-0.9293594999999999,0.28088585,-0.79660463,0.37066,-0.8364235000000001,0.25279725,30.0,-0.7574679,0.40415070000000003,-0.7959911999999999,0.408696,-0.6817211,0.36373562,-0.71639204,0.36782637,30.0,0.3,,,,,,,,,119.975655,93.63296,427.86037999999996,205.12581,28.56288,86.79244,9.614852,72.881905,0.13238719,0.22798774,0.040072553,0.04546883,1.4201563999999998,0.6555264000000001,1.5963032,0.65940344
1795.0,279.0,2.79,279.0,-0.85660845,0.40493029999999997,-0.94831425,0.31178412,-0.7709476,0.36443725,-0.85348284,0.28060573,28.0,-0.43838638,0.35651135,-0.4699018,0.2356078,-0.39454773,0.32086020000000004,-0.42291164,0.21204703,28.0,0.28,16.560137,6.2290187,14.467503,5.2496066,16.560137,6.2290187,14.467503,5.2496066,87.08843,119.50679,419.11258,227.01822,17.970845999999998,71.87448,2.3633672999999997,50.689495,0.21303864,0.31286743,0.044133954,0.041625384,1.4141521000000001,0.7556618,1.7578213,0.58346456
1805.0,412.0,4.12,412.0,-0.8373844000000001,0.5368615,-0.9760268,0.27169213,-0.75364596,0.48317534,-0.87842405,0.24452281,32.0,-0.28944308,0.78536165,-0.30182743,0.9234675999999999,-0.26049876,0.7068255,-0.27164465,0.8311209,32.0,0.32,,,,,,,,,110.68765,105.565445,467.462,222.54016000000001,10.273938000000001,70.48751999999999,1.5307451,63.5578,0.17032523,0.5226976,0.041095622000000005,0.04292203,1.5384691000000001,0.597379,1.6604953000000002,0.48617423
1815.0,495.0,4.95,495.0,-0.8720116,0.5462979,-0.91825056,0.32756484,-0.7848105,0.49166809999999994,-0.8264254999999999,0.29480827,37.0,-0.5841668999999999,0.39992124,-0.67854255,0.29919866,-0.5257502,0.35992909999999995,-0.61068827,0.26927882,37.0,0.37,,,,,,,,,76.03851999999999,100.01445,470.592,211.69752999999997,2.0604181,72.7458,-6.672484,60.66138,0.23441382,0.5443972,0.06280709,0.06957824,1.3190045,0.6468687,1.4383124,0.74186635
1825.0,681.0,6.81,681.0,-0.6856703000000001,0.824902,-0.8686992,0.45705634,-0.6171033,0.7424118000000001,-0.7818293000000001,0.41135076,51.0,-0.5521643,0.36941648,-0.5891703,0.30205074,-0.49694790000000005,0.33247483,-0.53025323,0.27184567,51.0,0.51,,,,,,,,,78.55295600000001,97.46253,467.4171,200.25261,-6.673091,74.963974,-9.602084,64.63419,0.13441898,0.22194384,0.06280806,0.050132527999999996,1.4420522,0.6596225,1.3497146,0.9781934000000001
1835.0,487.0,4.87,487.0,-0.7929316999999999,0.70059526,-0.9244613000000002,0.41174462,-0.7136385999999999,0.6305357,-0.8320152,0.3705702,42.0,-0.66856146,0.3648263,-0.6276479,0.4160799,-0.6017053000000001,0.32834366,-0.5648831,0.37447196,42.0,0.42,,,,,,,,,53.054221999999996,75.30048000000001,418.3371,198.12372,-5.591715,67.05920400000001,-3.338998,45.492924,0.15377066,0.24324720000000002,0.10040912,0.10415144,1.2366916000000001,0.5964995,1.1249228,0.7049628000000001
1845.0,455.0,4.55,455.0,-0.7719764,0.54094785,-0.82551235,0.36582687,-0.69477874,0.4868531,-0.7429611,0.32924414,40.0,-0.6112014,0.32050502,-0.6144613,0.3261308,-0.55008113,0.28845453,-0.55301523,0.2935177,40.0,0.4,,,,,,,,,38.726936,54.46074,387.8244,194.67935,-5.945749299999999,71.73406,-2.9297256000000003,43.868084,0.39294797,0.76657534,0.13703902,0.15697776,1.056977,0.673982,0.9441321,0.7856518
1855.0,640.0,6.4,640.0,-0.8532709999999999,0.53967386,-0.95536554,0.36831929999999996,-0.7679439,0.48570645,-0.85982895,0.3314873,46.0,-0.71958625,0.36392644,-0.72566557,0.3332309,-0.64762765,0.32753378,-0.65309906,0.2999079,46.0,0.46,,,,,,,,,88.56711999999999,124.26236000000002,422.59692,185.01944,-3.1376152000000004,74.476776,-2.3509476,51.150723,0.19872655,0.1987701,0.16854644,0.15995973,1.0612315,0.63083595,0.804762,0.47167495
1865.0,436.0,4.36,436.0,-0.77050066,0.6537616999999999,-0.87689674,0.3939077,-0.6934505999999999,0.5883855,-0.7892070999999999,0.35451692,20.0,-0.83227557,0.35624915,-0.7996693,0.38146576,-0.74904805,0.32062423,-0.71970236,0.34331912,20.0,0.2,,,,,,,,,58.59964,84.428276,383.22272000000004,193.49803,3.028276,66.63286,-1.0319079,38.252045,0.26404548,0.22710693,0.1976233,0.18983632,0.8485877000000001,0.5514439,0.7085607,0.4598108
1875.0,340.0,3.4,340.0,-0.6513426,0.61353916,-0.78365,0.346115,-0.5862083,0.55218524,-0.705285,0.3115035,14.0,-0.48077053,0.22845156,-0.5377109999999999,0.20802131,-0.43269348,0.2056064,-0.48393992,0.18721919,14.0,0.14,19.428549,7.686320299999999,21.717164999999998,9.52006,19.428549,7.686320299999999,21.717164999999998,9.52006,47.90889,66.221176,358.6693,186.73131999999998,8.10968,70.337906,0.5874651,41.248084999999996,0.44847384,0.7552112,0.23244075,0.30179885,1.0437844,0.79998404,0.6394028,0.777288
1885.0,352.0,3.52,352.0,-0.67817044,0.6130369000000001,-0.82173264,0.3202223,-0.6103534,0.5517331999999999,-0.7395594,0.28819996,12.0,-0.47965464,0.24082215,-0.46754587,0.19976684,-0.43168917,0.21673994,-0.42079127,0.17979012,12.0,0.12,,,,,,,,,49.467659999999995,69.16693000000001,350.31453999999997,186.37261999999998,-4.0616627,75.77516,-2.8319383,44.981983,0.4804325,0.80187047,0.1894711,0.27552587,0.8910744,0.64272,0.7553868,0.80175704
1895.0,358.0,3.58,358.0,-0.6864435000000001,0.47746712,-0.79935145,0.3195088,-0.6177991,0.42972043,-0.7194163,0.28755787,3.0,-0.79270095,0.25206239999999996,-0.92969096,0.1178981,-0.7134309,0.22685617,-0.83672184,0.10610832,3.0,0.03,16.311438,7.025412599999999,18.600441,7.323103,16.311438,7.025412599999999,18.600441,7.323103,101.80274,124.44126999999999,368.31747,171.09055,-14.923745000000002,86.97821,-16.106195,63.249669999999995,0.15572460000000002,0.1440704,0.112025335,0.15833333,0.9535726000000001,0.37888649999999996,1.0933113,0.3534122
1905.0,386.0,3.86,386.0,-0.6103253000000001,0.50443023,-0.71111524,0.4463539000000001,-0.54929274,0.45398718,-0.6400037,0.4017185,19.0,-0.7326616,0.48041597,-0.851483,0.16511208,-0.6593955,0.43237436,-0.7663346999999999,0.14860079,19.0,0.19,,,,,,,,,63.92906,92.61161,350.6584,181.33081,-4.122229,80.18124,-5.647647,49.37936,0.41167479999999995,0.6416115,0.27900112,0.26895317,0.82623184,0.6430686,0.5309142,0.39253783
1915.0,410.0,4.1,410.0,-0.6271890999999999,0.45573199999999997,-0.6705773,0.33898935,-0.5644701999999999,0.41015878,-0.60351956,0.30509043,8.0,-0.78067243,0.36941817,-0.7361158,0.25000700000000003,-0.70260525,0.33247638,-0.6625042,0.22500633,8.0,0.08,20.264038,4.791416000000001,22.009857,3.873475,20.264038,4.791416000000001,22.009857,3.873475,88.14681999999999,126.05573999999999,356.71344,180.4022,3.814621,81.72967,-0.39241084,45.610203000000006,0.2616439,0.19870728,0.24578229,0.20798519,0.95537525,0.7365853,0.6008321,0.41439929999999997
1925.0,305.0,3.05,305.0,-0.6063041,0.44661809999999996,-0.63704926,0.34775698,-0.5456738,0.4019563,-0.57334435,0.31298125,8.0,-0.8322835999999999,0.7584678,-0.7439783,0.25985820000000004,-0.74905527,0.682621,-0.66958046,0.23387243,8.0,0.08,16.081944,6.6125326,12.792773,5.0209427,16.081944,6.6125326,12.792773,5.0209427,43.560703000000004,62.461723,325.06467000000004,180.83086,5.0922356,81.05816999999999,-0.9808343,34.887802,0.18015027,0.21258453,0.030358327999999997,0.026758116000000002,1.3977549999999999,0.8227181,1.7805650000000002,0.6662266
1935.0,284.0,2.84,284.0,-0.6164953000000001,0.52495307,-0.60148656,0.4834766,-0.55484575,0.47245777,-0.54133797,0.43512902,12.0,-0.5346221999999999,0.31761527,-0.6054695,0.23034485,-0.48116000000000003,0.28585374,-0.5449225999999999,0.20731038,12.0,0.12,20.185373000000002,5.656063,19.60259,6.4311875999999994,20.185373000000002,5.656063,19.60259,6.4311875999999994,33.17556,46.723938000000004,289.2943,180.3523,1.6785982,86.104774,-0.5035437,30.20515,0.41862407,0.5838552,0.14116111,0.13894974,0.9546533000000001,0.64087576,0.93005407,0.8725428
1945.0,300.0,3.0,300.0,-0.53231907,0.5995357,-0.6172204000000001,0.5350419,-0.47908717,0.53958213,-0.55549836,0.48153773,7.0,-0.46234745,0.30243528,-0.63041276,0.3410278,-0.41611270000000006,0.27219173,-0.5673715,0.306925,7.0,0.07,16.051605,4.6354527,16.006817,2.8790925,16.051605,4.6354527,16.006817,2.8790925,37.884890000000006,52.773113,301.3678,168.70692,4.6510940000000005,88.61657,-0.17261636,38.117714,0.101535335,0.10050351,0.06273622,0.05063096,1.3625843999999998,0.49828370000000005,1.3866368999999998,0.5974743
1955.0,315.0,3.15,315.0,-0.5787005999999999,0.52092326,-0.6244594,0.5432206,-0.5208305999999999,0.4688309,-0.56201345,0.48889858,4.0,-0.6476715999999999,0.61353695,-0.5318679000000001,0.59310937,-0.5829045,0.5521833,-0.47868112,0.5337984,4.0,0.04,22.190857,9.124345,21.981195,11.940795,22.190857,9.124345,21.981195,11.940795,48.938053000000004,69.79854,303.57822000000004,166.91382,-0.57891095,99.898865,-0.2823192,50.242775,0.96003884,1.2106096000000002,0.41232088,0.5336420000000001,0.88471377,0.78884625,0.74928963,0.9053711999999999
1965.0,298.0,2.98,298.0,-0.56957316,0.56533897,-0.66790605,0.44552532,-0.5126158,0.50880504,-0.60111547,0.40097284,7.0,-0.34837058,0.5442772,-0.17169438,0.30102372,-0.3135335,0.48984945,-0.15452495,0.27092135,7.0,0.07,22.31925,7.191389,21.01214,6.317883999999999,22.31925,7.191389,21.01214,6.317883999999999,40.404663,58.191669999999995,297.08325,169.64016999999998,-1.6736205000000002,92.04269000000001,-0.029404687000000002,40.889286,0.94794947,1.296621,0.19279106,0.1758887,0.87517506,0.72254264,0.72290766,0.98766994
1975.0,312.0,3.12,312.0,-0.6071294,0.5157425,-0.6431664,0.49304152,-0.54641646,0.46416822,-0.5788498000000001,0.44373733,4.0,-0.9220513000000001,0.5957029,-1.1517822,0.3161652,-0.82984614,0.5361326,-1.0366039,0.28454864,4.0,0.04,22.54831,1.0063071,22.549763000000002,1.4785774,22.54831,1.0063071,22.549763000000002,1.4785774,57.999992000000006,83.50392,346.3163,191.89256,2.3197252999999995,82.08518000000001,-0.028590347999999998,40.804543,0.28448156,0.066796295,0.28239587,0.09511022,0.5443416999999999,0.11005076,0.5422968,0.15886393
1985.0,364.0,3.64,364.0,-0.6524141,0.69222265,-0.7111578000000001,0.36670613,-0.58717275,0.6230004,-0.640042,0.33003554,5.0,-0.5744024,0.38163388,-0.5093563,0.46071080000000003,-0.5169622,0.3434705,-0.4584207,0.4146397,5.0,0.05,19.288425,5.5952888,19.092415,6.892208999999999,19.288425,5.5952888,19.092415,6.892208999999999,50.949065999999995,73.90594499999999,355.22958,204.43521,-4.544804599999999,84.107056,-0.36481625,51.134871999999994,0.2778241,0.2951053,0.12502359,0.15784308,1.0825322,0.7350778,1.0100235,0.8878309999999999
1995.0,409.0,4.09,409.0,-0.5756363,0.63018787,-0.59077555,0.39967129999999995,-0.5180726999999999,0.5671691,-0.531698,0.35970417,4.0,-0.4686752,0.32774344,-0.38024086,0.21862523,-0.4218077,0.2949691,-0.3422168,0.19676273,4.0,0.04,22.15849,2.4357603,21.449564000000002,1.4136488,22.15849,2.4357603,21.449564000000002,1.4136488,47.577785,64.700806,389.0695,206.8264,1.9199743000000002,72.532425,-0.19119698,47.513542,0.3142929,0.21994829999999999,0.21317068,0.055914883,0.6245878,0.25053772,0.6659961999999999,0.20039289999999998
2005.0,525.0,5.25,525.0,-0.57317543,0.6071802,-0.6225098000000001,0.46248147,-0.5158579000000001,0.5464621999999999,-0.5602588000000001,0.4162333,4.0,-0.33602357,0.370277,-0.24661889999999997,0.30556247,-0.30242118,0.33324929999999997,-0.22195701,0.27500623,4.0,0.04,24.884357,7.1243215,24.058796,8.782631,24.884357,7.1243215,24.058796,8.782631,52.28748,62.00459,420.37274,236.1626,7.415489999999999,60.764446,3.150009,45.189327,1.1756003000000002,1.1959716999999999,0.813422,1.0498949,0.6363267,0.5766025,0.5331669,0.66543204
2015.0,683.0,6.83,683.0,-0.63194066,0.8924482,-0.6626920999999999,0.50433445,-0.56874657,0.80320334,-0.5964229,0.45390102,8.0,-0.44653577,0.28154498,-0.40130275,0.29896852,-0.40188217,0.25339046,-0.3611725,0.26907164,8.0,0.08,21.079620000000002,5.796421,19.727604,4.329649,21.079620000000002,5.796421,19.727604,4.329649,60.560364,52.239005999999996,498.49405,252.78214,5.95973,54.226612,8.857641000000001,31.063461,0.5243654000000001,0.9437042,0.14814067,0.13121129999999998,0.94410986,0.5796066,0.9168982,0.75751084
2025.0,801.0,8.01,801.0,-0.67719364,0.7713036999999999,-0.7108641,0.5392974,-0.6094743,0.69417334,-0.6397776999999999,0.48536757,7.0,-0.6988486,0.3111643,-0.75826627,0.43880215,-0.62896365,0.28004786,-0.6824395999999999,0.39492187,7.0,0.07,,,,,,,,,45.707058,37.240635,488.85825,260.98938,0.7169208,54.818737,1.7521237,30.289659999999998,0.12999560000000002,0.10937438,0.118131325,0.11619515,1.1581424,0.61264336,1.0,0.42725337
2035.0,824.0,8.24,824.0,-0.47302002,0.7198753000000001,-0.5209469,0.61434644,-0.42571807,0.64788777,-0.46885222,0.55291176,8.0,-0.16497584,0.27970457,-0.17960814,0.26493412,-0.14847824,0.2517341,-0.16164732,0.2384407,8.0,0.08,25.143225,5.2508664000000005,24.86045,4.452176000000001,25.143225,5.2508664000000005,24.86045,4.452176000000001,38.53822,36.617752,523.46063,272.13593,-0.42531464,51.808895,0.025505971000000002,21.102749,1.0261105,1.1544242,0.49899518,0.38645166,0.47439570000000003,0.4558803,0.32670927,0.3504753
2045.0,905.0,9.05,905.0,-0.46901566,0.7505604,-0.5636485,0.54113966,-0.42211407,0.6755044,-0.5072837,0.48702570000000006,1.0,-0.6568434,0.0,-0.6568434,0.0,-0.59115905,0.0,-0.59115905,0.0,1.0,0.01,25.45436,0.0,25.45436,0.0,25.45436,0.0,25.45436,0.0,37.029987,33.75025,509.99762000000004,240.09016,-1.3565972,55.358902,-0.91036963,27.017282,0.57026285,0.0,0.57026285,0.0,0.27982873,0.0,0.27982873,0.0
2055.0,865.0,8.65,865.0,-0.32791620000000005,0.7731981,-0.37566665,0.69569826,-0.29512456,0.6958783000000001,-0.3381,0.62612844,3.0,-0.4781116,0.27548197,-0.50763375,0.43312943,-0.43030038,0.24793378,-0.45687035,0.3898165,3.0,0.03,20.631618,6.223871,21.875020000000003,8.422817,20.631618,6.223871,21.875020000000003,8.422817,28.491203000000002,24.722628,442.1533,214.30977000000001,-5.0624876,51.071484000000005,-1.6571546999999998,14.778282,0.43361855,0.43587786,0.23525729999999997,0.30823597,1.0135885,0.9063190999999999,0.6136037,0.67398804
2065.0,776.0,7.76,776.0,-0.44482390000000005,0.6948346,-0.42348605,0.6403499,-0.40034148,0.62535113,-0.38113746,0.5763149999999999,2.0,-0.2552142,0.0182278,-0.2552142,0.027024537,-0.22969279,0.016405008999999998,-0.22969279,0.024322066,2.0,0.02,,,,,,,,,20.359676,17.984205,386.56453999999997,203.67943,3.0699449,66.98054499999999,0.051262199999999994,12.4335,0.2997375,0.2997375,0.2997375,0.44439083,0.63357836,0.36642164,0.63357836,0.5432566999999999
2075.0,523.0,5.23,523.0,-0.5202371,0.6708162,-0.51219594,0.519843,-0.46821335,0.60373455,-0.46097636,0.46785859999999996,2.0,-0.4059596,0.15180157,-0.4059596,0.22506101,-0.36536366,0.13662142,-0.36536366,0.20255491,2.0,0.02,25.40755,2.352826,25.40755,3.4883,25.40755,2.352826,25.40755,3.4883,17.045679999999997,18.918169,324.51968,192.03432,-2.7216080000000002,57.48058,-0.35125518,15.062176999999998,0.7084814,0.39745240000000004,0.7084814,0.58926296,0.31644648,0.16678824,0.31644648,0.24728024
2085.0,568.0,5.68,568.0,-0.6151189,0.7038913,-0.60646975,0.43842313,-0.55360705,0.6335021,-0.54582274,0.3945808,,,,,,,,,,0.0,0.0,,,,,,,,,30.567891999999997,39.243922999999995,329.6453,191.61203,-4.8510222,59.838356000000005,-1.4682604,20.305832000000002,,,,,1.0,0.0,1.0,0.0
2095.0,673.0,6.73,673.0,-0.64330876,0.75660175,-0.6193214,0.43578935,-0.5789779,0.6809415,-0.55738926,0.39221042,6.0,-0.39100036,0.49497247,-0.45916134,0.5555047,-0.35190034,0.4454752,-0.41324520000000003,0.49995416,6.0,0.06,22.395357,2.9153757000000002,22.153591,2.9990478,22.395357,2.9153757000000002,22.153591,2.9990478,28.921432,38.804534999999994,325.16666000000004,182.06393,2.3163907999999998,53.595074,-0.07264578,16.7116,0.33660507,0.20015746,0.25254360000000003,0.15095754,0.6187278,0.3720445,0.5823590999999999,0.28114957
2105.0,585.0,5.85,585.0,-0.52672297,0.66135544,-0.54602295,0.47774956,-0.47405067,0.59521985,-0.49142066,0.42997468,3.0,0.1203922,0.21580294,0.14089009,0.34538636,0.10835299,0.19422264,0.12680107,0.31084773,3.0,0.03,23.567572,1.6808004,23.593548000000002,2.9940581,23.567572,1.6808004,23.593548000000002,2.9940581,24.223547,31.880356,296.39902,170.0651,-2.9521232000000004,53.509598,-0.30640137,18.821070000000002,0.38835764,0.15679263,0.354559,0.20621353,0.4532609,0.1604655,0.43066794,0.23968218
2115.0,590.0,5.9,590.0,-0.4726262,0.77551484,-0.4708017,0.45158893,-0.42536357,0.69796336,-0.42372155,0.40643004,4.0,-0.13973197,0.53678316,-0.12860705,0.74940693,-0.12575878,0.48310488,-0.11574635,0.6744663000000001,4.0,0.04,26.249643,1.7728336,26.543335,1.5243374,26.249643,1.7728336,26.543335,1.5243374,21.665348,27.690763,299.55147999999997,182.1753,0.30516163,49.156998,0.0050570965,17.957720000000002,0.8138255999999999,0.36486290000000005,0.7710391,0.34422415,0.24635935,0.11809419,0.21151298,0.073875464
2125.0,633.0,6.33,633.0,-0.4994557,0.761583,-0.4442487,0.5231477,-0.44951009999999997,0.6854246999999999,-0.3998238,0.47083294,5.0,-0.38775986,0.31866232,-0.59882826,0.11395327,-0.34898385,0.2867961,-0.53894544,0.10255789,5.0,0.05,24.247217000000003,4.082661,26.424374,0.46932447,24.247217000000003,4.082661,26.424374,0.46932447,22.67215,28.574183,315.8271,186.92378,-3.7332370000000004,45.292038,-1.036735,18.055878,0.5919791999999999,0.28026718,0.74426633,0.10444777,0.49552798,0.53391033,0.21818414,0.026488861000000002
