pointid,deb thickness,Lat,Long,Easting,Northing,MF
49,0.0913893,60.82288662,-138.6070217,27572.69361,6743166.429,1.258
50,0.0757014,60.82287967,-138.6051831,27672.69361,6743166.429,1.4207
51,0.0771488,60.82287269,-138.6033445,27772.69361,6743166.429,1.40394
52,0.108306,60.82286569,-138.6015059,27872.69361,6743166.429,1.11973
53,0.264468,60.82285867,-138.5996673,27972.69361,6743166.429,0.555799
54,0.0505487,60.82203,-138.6180673,26972.69361,6743066.429,1.79234
55,0.0355713,60.8220232,-138.6162288,27072.69361,6743066.429,2.12305
56,0.0351264,60.82201638,-138.6143902,27172.69361,6743066.429,2.1347499
57,0.0246964,60.82200953,-138.6125516,27272.69361,6743066.429,2.2681601
58,0.053057,60.82200266,-138.6107131,27372.69361,6743066.429,1.74677
59,0.0887037,60.82199576,-138.6088745,27472.69361,6743066.429,1.28316
60,0.087809,60.82198884,-138.607036,27572.69361,6743066.429,1.29176
61,0.0678037,60.82198189,-138.6051974,27672.69361,6743066.429,1.51964
62,0.0755453,60.82197492,-138.6033588,27772.69361,6743066.429,1.4225301
63,0.366815,60.82196089,-138.5996817,27972.69361,6743066.429,0.417869
64,0.888147,60.82195384,-138.5978432,28072.69361,6743066.429,0.184564
65,0.061382,60.82113899,-138.6199197,26872.69361,6742966.429,1.61085
66,0.0412366,60.82113222,-138.6180812,26972.69361,6742966.429,1.98454
67,0.0289518,60.82112542,-138.6162427,27072.69361,6742966.429,2.2681601
68,0.0231927,60.8211186,-138.6144042,27172.69361,6742966.429,2.2681601
69,0.021849,60.82111175,-138.6125657,27272.69361,6742966.429,2.2681601
70,0.043532,60.82110488,-138.6107272,27372.69361,6742966.429,1.93343
71,0.0777054,60.82109798,-138.6088887,27472.69361,6742966.429,1.3976099
72,0.0663128,60.82109106,-138.6070502,27572.69361,6742966.429,1.53988
73,0.0708957,60.82108411,-138.6052116,27672.69361,6742966.429,1.4793
74,0.0772272,60.82107714,-138.6033731,27772.69361,6742966.429,1.4030499
75,0.25279,60.82106311,-138.5996961,27972.69361,6742966.429,0.57755
76,0.591785,60.82105607,-138.5978576,28072.69361,6742966.429,0.27038
77,2.0971301,60.82104899,-138.5960191,28172.69361,6742966.429,0.0804287
78,0.0671434,60.82024796,-138.621772,26772.69361,6742866.429,1.52854
79,0.0582852,60.82024121,-138.6199336,26872.69361,6742866.429,1.65887
80,0.0376936,60.82023444,-138.6180951,26972.69361,6742866.429,2.0689499
81,0.0290744,60.82022764,-138.6162567,27072.69361,6742866.429,2.2681601
82,0.019884,60.82022082,-138.6144182,27172.69361,6742866.429,2.2607999
83,0.0230535,60.82021397,-138.6125797,27272.69361,6742866.429,2.2681601
84,0.0380488,60.8202071,-138.6107413,27372.69361,6742866.429,2.0601699
85,0.0585558,60.8202002,-138.6089028,27472.69361,6742866.429,1.65456
86,0.0625833,60.82019328,-138.6070644,27572.69361,6742866.429,1.59296
87,0.0731684,60.82018633,-138.6052259,27672.69361,6742866.429,1.451
88,0.0590866,60.82017936,-138.6033874,27772.69361,6742866.429,1.64617
89,0.0951946,60.82016534,-138.5997105,27972.69361,6742866.429,1.224
90,0.300812,60.82015829,-138.5978721,28072.69361,6742866.429,0.497486
91,0.630168,60.82015121,-138.5960336,28172.69361,6742866.429,0.255023
92,0.91498,60.82014411,-138.5941952,28272.69361,6742866.429,0.179409
93,1.08061,60.82013699,-138.5923567,28372.69361,6742866.429,0.153024
94,1.12035,60.82012984,-138.5905183,28472.69361,6742866.429,0.147808
95,1.63526,60.82009372,-138.581326,28972.69361,6742866.429,0.102529
96,0.934191,60.82008642,-138.5794876,29072.69361,6742866.429,0.175891
97,0.628482,60.82006437,-138.5739723,29372.69361,6742866.429,0.255661
98,1.5581,60.82005697,-138.5721338,29472.69361,6742866.429,0.107462
99,0.0863706,60.81936359,-138.6254627,26572.69361,6742766.429,1.30584
100,0.11543,60.8193569,-138.6236243,26672.69361,6742766.429,1.0702
101,0.0734457,60.81935017,-138.6217858,26772.69361,6742766.429,1.44762
102,0.0487107,60.81934343,-138.6199474,26872.69361,6742766.429,1.82727
103,0.0293628,60.81933666,-138.618109,26972.69361,6742766.429,2.2681601
104,0.0233567,60.81932986,-138.6162706,27072.69361,6742766.429,2.2681601
105,0.0183054,60.81932304,-138.6144322,27172.69361,6742766.429,2.1607001
106,0.0214744,60.81931619,-138.6125938,27272.69361,6742766.429,2.2681601
107,0.0341826,60.81930932,-138.6107554,27372.69361,6742766.429,2.1600001
108,0.0478498,60.81930242,-138.608917,27472.69361,6742766.429,1.84411
109,0.0501716,60.8192955,-138.6070786,27572.69361,6742766.429,1.7994
110,0.0566228,60.81928855,-138.6052402,27672.69361,6742766.429,1.68584
111,0.0457858,60.81928158,-138.6034017,27772.69361,6742766.429,1.8857501
112,0.0787171,60.81926756,-138.5997249,27972.69361,6742766.429,1.38623
113,0.177433,60.81926051,-138.5978865,28072.69361,6742766.429,0.772687
114,0.256625,60.81925343,-138.5960481,28172.69361,6742766.429,0.570222
115,0.433847,60.81924634,-138.5942097,28272.69361,6742766.429,0.359447
116,0.531736,60.81923921,-138.5923713,28372.69361,6742766.429,0.298502
117,0.597049,60.81923206,-138.5905329,28472.69361,6742766.429,0.268165
118,0.644804,60.81922489,-138.5886945,28572.69361,6742766.429,0.249617
119,0.863795,60.81921769,-138.5868561,28672.69361,6742766.429,0.189507
120,0.541075,60.81921047,-138.5850177,28772.69361,6742766.429,0.293751
121,0.294333,60.81920322,-138.5831794,28872.69361,6742766.429,0.506969
122,0.305367,60.81919594,-138.581341,28972.69361,6742766.429,0.49103
123,0.183155,60.81918864,-138.5795026,29072.69361,6742766.429,0.753358
124,0.481476,60.81916659,-138.5739874,29372.69361,6742766.429,0.326966
125,1.0109299,60.81915919,-138.572149,29472.69361,6742766.429,0.163116
126,1.05457,60.81915177,-138.5703106,29572.69361,6742766.429,0.156645
127,0.0106239,60.81849234,-138.6328298,26172.69361,6742666.429,1.67364
128,0.0133021,60.81848575,-138.6309914,26272.69361,6742666.429,1.84346
129,0.0193727,60.81847248,-138.6273147,26472.69361,6742666.429,2.22838
130,0.0777043,60.81846581,-138.6254764,26572.69361,6742666.429,1.39762
131,0.139768,60.81845911,-138.623638,26672.69361,6742666.429,0.929686
132,0.084643,60.81845239,-138.6217996,26772.69361,6742666.429,1.3231601
133,0.0439166,60.81844565,-138.6199613,26872.69361,6742666.429,1.92513
134,0.0192287,60.81843888,-138.6181229,26972.69361,6742666.429,2.21925
135,0.0143064,60.81843208,-138.6162845,27072.69361,6742666.429,1.90714
136,0.0165662,60.81842526,-138.6144462,27172.69361,6742666.429,2.0504301
137,0.0185416,60.81841841,-138.6126078,27272.69361,6742666.429,2.1756799
138,0.0254437,60.81841154,-138.6107695,27372.69361,6742666.429,2.2681601
139,0.0418948,60.81840464,-138.6089311,27472.69361,6742666.429,1.96961
140,0.048615,60.81839772,-138.6070928,27572.69361,6742666.429,1.8291301
141,0.05457,60.81839077,-138.6052544,27672.69361,6742666.429,1.72039
142,0.0529754,60.8183838,-138.6034161,27772.69361,6742666.429,1.74822
143,0.065112,60.8183768,-138.6015777,27872.69361,6742666.429,1.5565799
144,0.0853801,60.81836978,-138.5997393,27972.69361,6742666.429,1.31572
145,0.119319,60.81836273,-138.597901,28072.69361,6742666.429,1.04496
146,0.197841,60.81835566,-138.5960626,28172.69361,6742666.429,0.707912
147,0.280376,60.81834856,-138.5942243,28272.69361,6742666.429,0.528675
148,0.328698,60.81834143,-138.592386,28372.69361,6742666.429,0.460423
149,0.427839,60.81833429,-138.5905476,28472.69361,6742666.429,0.364009
150,0.546487,60.81832711,-138.5887093,28572.69361,6742666.429,0.291065
151,0.525202,60.81831991,-138.5868709,28672.69361,6742666.429,0.301919
152,0.153132,60.81831269,-138.5850326,28772.69361,6742666.429,0.867168
153,0.0838387,60.81830544,-138.5831942,28872.69361,6742666.429,1.33139
154,0.0704985,60.81829817,-138.5813559,28972.69361,6742666.429,1.48436
155,0.170274,60.81827619,-138.5758409,29272.69361,6742666.429,0.798309
156,0.378275,60.81826882,-138.5740025,29372.69361,6742666.429,0.406572
157,0.426111,60.81826142,-138.5721642,29472.69361,6742666.429,0.365342
158,0.286144,60.81825399,-138.5703259,29572.69361,6742666.429,0.519482
159,0.280436,60.81824654,-138.5684875,29672.69361,6742666.429,0.528578
160,0.0095734,60.81760767,-138.6365199,25972.69361,6742566.429,1.60703
161,0.010457,60.81760113,-138.6346816,26072.69361,6742566.429,1.6630501
162,0.0103405,60.81759456,-138.6328433,26172.69361,6742566.429,1.65567
163,0.0113788,60.81758796,-138.631005,26272.69361,6742566.429,1.7215
164,0.0112619,60.81758134,-138.6291667,26372.69361,6742566.429,1.71409
165,0.0217304,60.8175747,-138.6273283,26472.69361,6742566.429,2.2681601
166,0.0585951,60.81756803,-138.62549,26572.69361,6742566.429,1.6539299
167,0.0951987,60.81756133,-138.6236517,26672.69361,6742566.429,1.2239701
168,0.0713595,60.81755461,-138.6218134,26772.69361,6742566.429,1.4734401
169,0.0423219,60.81754786,-138.6199751,26872.69361,6742566.429,1.96005
170,0.0230656,60.81754109,-138.6181368,26972.69361,6742566.429,2.2681601
171,0.0139399,60.8175343,-138.6162985,27072.69361,6742566.429,1.8839
172,0.0137014,60.81752748,-138.6144602,27172.69361,6742566.429,1.86878
173,0.0174094,60.81752063,-138.6126219,27272.69361,6742566.429,2.1038899
174,0.0184636,60.81751376,-138.6107836,27372.69361,6742566.429,2.1707399
175,0.0281567,60.81750686,-138.6089453,27472.69361,6742566.429,2.2681601
176,0.0456026,60.81749994,-138.607107,27572.69361,6742566.429,1.88954
177,0.075129,60.81749299,-138.6052687,27672.69361,6742566.429,1.42743
178,0.0980514,60.81748602,-138.6034304,27772.69361,6742566.429,1.1996599
179,0.111914,60.81747902,-138.6015921,27872.69361,6742566.429,1.09408
180,0.179785,60.817472,-138.5997538,27972.69361,6742566.429,0.764624
181,0.24677,60.81746495,-138.5979155,28072.69361,6742566.429,0.589442
182,0.29435,60.81745788,-138.5960772,28172.69361,6742566.429,0.506944
183,0.244712,60.81745078,-138.5942389,28272.69361,6742566.429,0.593621
184,0.172397,60.81744366,-138.5924006,28372.69361,6742566.429,0.790536
185,0.162934,60.81742933,-138.588724,28572.69361,6742566.429,0.82641
186,0.125377,60.81742214,-138.5868857,28672.69361,6742566.429,1.0079401
187,0.0818375,60.81741491,-138.5850474,28772.69361,6742566.429,1.35229
188,0.0574334,60.81740766,-138.5832091,28872.69361,6742566.429,1.67258
189,0.08312,60.81738577,-138.5776942,29172.69361,6742566.429,1.33882
190,0.159342,60.81737842,-138.5758559,29272.69361,6742566.429,0.840893
191,0.199994,60.81737104,-138.5740177,29372.69361,6742566.429,0.701705
192,0.219342,60.81736364,-138.5721794,29472.69361,6742566.429,0.650464
193,0.140502,60.81735622,-138.5703411,29572.69361,6742566.429,0.926018
194,0.136073,60.81734877,-138.5685028,29672.69361,6742566.429,0.948594
195,0.262982,60.81734129,-138.5666645,29772.69361,6742566.429,0.558474
196,0.434566,60.81733379,-138.5648262,29872.69361,6742566.429,0.358909
197,0.0107018,60.81670989,-138.6365333,25972.69361,6742466.429,1.67858
198,0.0108327,60.81670335,-138.634695,26072.69361,6742466.429,1.68688
199,0.0096672,60.81669678,-138.6328568,26172.69361,6742466.429,1.61298
200,0.0118283,60.81669018,-138.6310185,26272.69361,6742466.429,1.75001
201,0.0150866,60.81668356,-138.6291802,26372.69361,6742466.429,1.95661
202,0.0217208,60.81667692,-138.627342,26472.69361,6742466.429,2.2681601
203,0.0401842,60.81667024,-138.6255037,26572.69361,6742466.429,2.0088899
204,0.0642979,60.81666355,-138.6236655,26672.69361,6742466.429,1.56811
205,0.0582496,60.81665683,-138.6218272,26772.69361,6742466.429,1.65944
206,0.0406806,60.81665008,-138.6199889,26872.69361,6742466.429,1.99733
207,0.0239092,60.81664331,-138.6181507,26972.69361,6742466.429,2.2681601
208,0.0130576,60.81663652,-138.6163124,27072.69361,6742466.429,1.82795
209,0.0137311,60.81662969,-138.6144742,27172.69361,6742466.429,1.8706599
210,0.0189674,60.81662285,-138.6126359,27272.69361,6742466.429,2.2026801
211,0.018032,60.81661598,-138.6107977,27372.69361,6742466.429,2.1433699
212,0.0325133,60.81660908,-138.6089594,27472.69361,6742466.429,2.2061501
213,0.0549059,60.81660216,-138.6071212,27572.69361,6742466.429,1.71464
214,0.0937416,60.81659521,-138.6052829,27672.69361,6742466.429,1.23677
215,0.126169,60.81658824,-138.6034447,27772.69361,6742466.429,1.0032901
216,0.140489,60.81658124,-138.6016064,27872.69361,6742466.429,0.926086
217,0.164101,60.81657422,-138.5997682,27972.69361,6742466.429,0.82181
218,0.207194,60.81656717,-138.5979299,28072.69361,6742466.429,0.68172
219,0.308316,60.8165601,-138.5960917,28172.69361,6742466.429,0.48694
220,0.313128,60.816553,-138.5942534,28272.69361,6742466.429,0.480407
221,0.199733,60.81654588,-138.5924152,28372.69361,6742466.429,0.702454
222,0.0870209,60.81653873,-138.5905769,28472.69361,6742466.429,1.29944
223,0.103071,60.81653156,-138.5887387,28572.69361,6742466.429,1.15916
224,0.155728,60.81652436,-138.5869004,28672.69361,6742466.429,0.855989
225,0.179844,60.81651713,-138.5850622,28772.69361,6742466.429,0.764424
226,0.21382,60.81650989,-138.583224,28872.69361,6742466.429,0.664307
227,0.176667,60.81650261,-138.5813857,28972.69361,6742466.429,0.775349
228,0.137252,60.81649531,-138.5795475,29072.69361,6742466.429,0.942479
229,0.1097,60.81648799,-138.5777092,29172.69361,6742466.429,1.1096801
230,0.171355,60.81648064,-138.575871,29272.69361,6742466.429,0.794333
231,0.297298,60.81647327,-138.5740328,29372.69361,6742466.429,0.502585
232,0.394111,60.81646587,-138.5721945,29472.69361,6742466.429,0.39193
233,0.404944,60.81645844,-138.5703563,29572.69361,6742466.429,0.382506
234,0.367939,60.81645099,-138.5685181,29672.69361,6742466.429,0.416734
235,0.291085,60.81644352,-138.5666798,29772.69361,6742466.429,0.511859
236,0.203144,60.81643602,-138.5648416,29872.69361,6742466.429,0.692821
237,0.36957,60.81642849,-138.5630034,29972.69361,6742466.429,0.415097
238,0.0097994,60.81581862,-138.6383849,25872.69361,6742366.429,1.6213599
239,0.0093079,60.81581211,-138.6365467,25972.69361,6742366.429,1.5901901
240,0.0098947,60.81580556,-138.6347085,26072.69361,6742366.429,1.6274
241,0.00819,60.81579899,-138.6328702,26172.69361,6742366.429,1.51931
242,0.0115128,60.8157924,-138.631032,26272.69361,6742366.429,1.73
243,0.0163754,60.81578578,-138.6291938,26372.69361,6742366.429,2.0383301
244,0.0261988,60.81577913,-138.6273556,26472.69361,6742366.429,2.2681601
245,0.0347047,60.81577246,-138.6255174,26572.69361,6742366.429,2.1459601
246,0.0444612,60.81576577,-138.6236792,26672.69361,6742366.429,1.9134901
247,0.0416217,60.81575905,-138.621841,26772.69361,6742366.429,1.97578
248,0.028249,60.8157523,-138.6200028,26872.69361,6742366.429,2.2681601
249,0.0145533,60.81574553,-138.6181646,26972.69361,6742366.429,1.9227999
250,0.0091339,60.81573873,-138.6163264,27072.69361,6742366.429,1.57916
251,0.0123167,60.81573191,-138.6144882,27172.69361,6742366.429,1.78098
252,0.014394,60.81572507,-138.61265,27272.69361,6742366.429,1.91269
253,0.0162932,60.8157182,-138.6108118,27372.69361,6742366.429,2.0331099
254,0.0354363,60.8157113,-138.6089736,27472.69361,6742366.429,2.12658
255,0.0624895,60.81570438,-138.6071354,27572.69361,6742366.429,1.59434
256,0.0997993,60.81569743,-138.6052972,27672.69361,6742366.429,1.18524
257,0.136611,60.81569046,-138.603459,27772.69361,6742366.429,0.945795
258,0.14003,60.81568346,-138.6016208,27872.69361,6742366.429,0.928375
259,0.132016,60.81567644,-138.5997826,27972.69361,6742366.429,0.970259
260,0.127852,60.81566939,-138.5979444,28072.69361,6742366.429,0.993553
261,0.241219,60.81566232,-138.5961062,28172.69361,6742366.429,0.60085
262,0.488224,60.81565522,-138.594268,28272.69361,6742366.429,0.322833
263,0.462484,60.8156481,-138.5924298,28372.69361,6742366.429,0.339188
264,0.183648,60.81564095,-138.5905916,28472.69361,6742366.429,0.751739
265,0.168622,60.81563378,-138.5887534,28572.69361,6742366.429,0.804467
266,0.187141,60.81562658,-138.5869152,28672.69361,6742366.429,0.740455
267,0.236452,60.81561936,-138.585077,28772.69361,6742366.429,0.611004
268,0.415751,60.81561211,-138.5832388,28872.69361,6742366.429,0.373546
269,0.457806,60.81560484,-138.5814006,28972.69361,6742366.429,0.34234
270,0.359762,60.81559754,-138.5795625,29072.69361,6742366.429,0.42514
271,0.291765,60.81559021,-138.5777243,29172.69361,6742366.429,0.510828
272,0.312512,60.81558286,-138.5758861,29272.69361,6742366.429,0.481233
273,0.384582,60.81557549,-138.5740479,29372.69361,6742366.429,0.400611
274,0.494932,60.81556809,-138.5722097,29472.69361,6742366.429,0.318827
275,0.471386,60.81556067,-138.5703715,29572.69361,6742366.429,0.333347
276,0.554019,60.81555322,-138.5685334,29672.69361,6742366.429,0.287409
277,0.395028,60.81554574,-138.5666952,29772.69361,6742366.429,0.391114
278,0.200091,60.81553824,-138.564857,29872.69361,6742366.429,0.70143
279,0.01054,60.81492084,-138.6383982,25872.69361,6742266.429,1.6683199
280,0.0100243,60.81491432,-138.6365601,25972.69361,6742266.429,1.63562
281,0.0092622,60.81490778,-138.6347219,26072.69361,6742266.429,1.5872999
282,0.0069147,60.81490121,-138.6328837,26172.69361,6742266.429,1.43844
283,0.0116386,60.81489461,-138.6310456,26272.69361,6742266.429,1.73798
284,0.0179757,60.81488799,-138.6292074,26372.69361,6742266.429,2.1398001
285,0.0267136,60.81488135,-138.6273692,26472.69361,6742266.429,2.2681601
286,0.027936,60.81487468,-138.6255311,26572.69361,6742266.429,2.2681601
287,0.0252596,60.81486798,-138.6236929,26672.69361,6742266.429,2.2681601
288,0.0259112,60.81486126,-138.6218548,26772.69361,6742266.429,2.2681601
289,0.0211716,60.81485452,-138.6200166,26872.69361,6742266.429,2.2681601
290,0.0121726,60.81484775,-138.6181785,26972.69361,6742266.429,1.77184
291,0.0086663,60.81483413,-138.6145022,27172.69361,6742266.429,1.54951
292,0.0105262,60.81482729,-138.612664,27272.69361,6742266.429,1.66745
293,0.0156879,60.81482042,-138.6108259,27372.69361,6742266.429,1.99473
294,0.0321269,60.81481352,-138.6089877,27472.69361,6742266.429,2.2171199
295,0.0621204,60.8148066,-138.6071496,27572.69361,6742266.429,1.59981
296,0.0915942,60.81479965,-138.6053114,27672.69361,6742266.429,1.25612
297,0.104906,60.81479268,-138.6034733,27772.69361,6742266.429,1.14502
298,0.100395,60.81478568,-138.6016351,27872.69361,6742266.429,1.1804
299,0.0796258,60.81477866,-138.599797,27972.69361,6742266.429,1.3761801
300,0.132394,60.81477161,-138.5979588,28072.69361,6742266.429,0.968199
301,0.305105,60.81476454,-138.5961207,28172.69361,6742266.429,0.491398
302,0.568123,60.81475744,-138.5942825,28272.69361,6742266.429,0.280805
303,0.564216,60.81475032,-138.5924444,28372.69361,6742266.429,0.282604
304,0.345157,60.81474317,-138.5906063,28472.69361,6742266.429,0.44103
305,0.227396,60.814736,-138.5887681,28572.69361,6742266.429,0.631274
306,0.325958,60.8147288,-138.58693,28672.69361,6742266.429,0.463818
307,0.453166,60.81472158,-138.5850918,28772.69361,6742266.429,0.345524
308,0.470182,60.81471433,-138.5832537,28872.69361,6742266.429,0.334125
309,0.436519,60.81470706,-138.5814156,28972.69361,6742266.429,0.357455
310,0.417458,60.81469976,-138.5795774,29072.69361,6742266.429,0.372169
311,0.319707,60.81469244,-138.5777393,29172.69361,6742266.429,0.471756
312,0.358754,60.81468509,-138.5759012,29272.69361,6742266.429,0.4262
313,0.507704,60.81467771,-138.574063,29372.69361,6742266.429,0.311467
314,0.642989,60.81467032,-138.5722249,29472.69361,6742266.429,0.250274
315,0.652484,60.81466289,-138.5703868,29572.69361,6742266.429,0.24687
316,0.485864,60.81465544,-138.5685486,29672.69361,6742266.429,0.324267
317,0.337796,60.81464797,-138.5667105,29772.69361,6742266.429,0.449498
318,0.161253,60.81464047,-138.5648724,29872.69361,6742266.429,0.833125
319,0.0066473,60.81402955,-138.6402496,25772.69361,6742166.429,1.42149
320,0.0088465,60.81402306,-138.6384115,25872.69361,6742166.429,1.56094
321,0.0108127,60.81401654,-138.6365734,25972.69361,6742166.429,1.6856101
322,0.0091551,60.81400999,-138.6347353,26072.69361,6742166.429,1.58051
323,0.0067411,60.81400342,-138.6328972,26172.69361,6742166.429,1.42744
324,0.0107347,60.81399683,-138.6310591,26272.69361,6742166.429,1.68067
325,0.0196293,60.81399021,-138.629221,26372.69361,6742166.429,2.2446499
326,0.0276859,60.81398357,-138.6273829,26472.69361,6742166.429,2.2681601
327,0.0235945,60.8139769,-138.6255448,26572.69361,6742166.429,2.2681601
328,0.0145908,60.8139702,-138.6237067,26672.69361,6742166.429,1.9251699
329,0.0160374,60.81396348,-138.6218686,26772.69361,6742166.429,2.01689
330,0.0172932,60.81395674,-138.6200305,26872.69361,6742166.429,2.09653
331,0.009376,60.81394997,-138.6181923,26972.69361,6742166.429,1.59451
332,0.0066651,60.8139295,-138.612678,27272.69361,6742166.429,1.4226201
333,0.0122039,60.81392263,-138.6108399,27372.69361,6742166.429,1.7738301
334,0.0240562,60.81391574,-138.6090018,27472.69361,6742166.429,2.2681601
335,0.054412,60.81390882,-138.6071638,27572.69361,6742166.429,1.72311
336,0.0690359,60.81390187,-138.6053257,27672.69361,6742166.429,1.5033
337,0.0837168,60.8138949,-138.6034876,27772.69361,6742166.429,1.3326401
338,0.11053,60.8138879,-138.6016495,27872.69361,6742166.429,1.10378
339,0.143551,60.81388088,-138.5998114,27972.69361,6742166.429,0.911091
340,0.314918,60.81387383,-138.5979733,28072.69361,6742166.429,0.478022
341,0.462414,60.81386676,-138.5961352,28172.69361,6742166.429,0.339235
342,0.604525,60.81385967,-138.5942971,28272.69361,6742166.429,0.265082
343,0.559906,60.81385254,-138.592459,28372.69361,6742166.429,0.284615
344,0.356226,60.8138454,-138.5906209,28472.69361,6742166.429,0.428882
345,0.268403,60.81383822,-138.5887828,28572.69361,6742166.429,0.548834
346,0.485554,60.81383103,-138.5869447,28672.69361,6742166.429,0.324456
347,0.513091,60.8138238,-138.5851066,28772.69361,6742166.429,0.308464
348,0.336282,60.81381656,-138.5832686,28872.69361,6742166.429,0.45128
349,0.332192,60.81380928,-138.5814305,28972.69361,6742166.429,0.456165
350,0.400303,60.81380198,-138.5795924,29072.69361,6742166.429,0.386487
351,0.365926,60.81379466,-138.5777543,29172.69361,6742166.429,0.418772
352,0.382347,60.81378731,-138.5759162,29272.69361,6742166.429,0.402703
353,0.43508,60.81377994,-138.5740781,29372.69361,6742166.429,0.358525
354,0.540861,60.81377254,-138.5722401,29472.69361,6742166.429,0.293858
355,0.410604,60.81376512,-138.570402,29572.69361,6742166.429,0.37776
356,0.388267,60.81375767,-138.5685639,29672.69361,6742166.429,0.397209
357,0.408819,60.81375019,-138.5667258,29772.69361,6742166.429,0.379244
358,0.352665,60.81374269,-138.5648878,29872.69361,6742166.429,0.432716
359,0.20528,60.81373517,-138.5630497,29972.69361,6742166.429,0.68692
360,0.0073832,60.81313823,-138.642101,25672.69361,6742066.429,1.46815
361,0.0056347,60.81313176,-138.6402629,25772.69361,6742066.429,1.35729
362,0.0054471,60.81312527,-138.6384249,25872.69361,6742066.429,1.34539
363,0.0057165,60.81311875,-138.6365868,25972.69361,6742066.429,1.36247
364,0.0077313,60.81311221,-138.6347487,26072.69361,6742066.429,1.49022
365,0.0088284,60.81310564,-138.6329107,26172.69361,6742066.429,1.55979
366,0.0116179,60.81309905,-138.6310726,26272.69361,6742066.429,1.73666
367,0.0186179,60.81309243,-138.6292346,26372.69361,6742066.429,2.1805201
368,0.0234381,60.81308578,-138.6273965,26472.69361,6742066.429,2.2681601
369,0.0184105,60.81307911,-138.6255584,26572.69361,6742066.429,2.1673701
370,0.0116491,60.81307242,-138.6237204,26672.69361,6742066.429,1.73865
371,0.0095995,60.8130657,-138.6218823,26772.69361,6742066.429,1.60869
372,0.0109143,60.81305895,-138.6200443,26872.69361,6742066.429,1.69205
373,0.0061549,60.81305218,-138.6182062,26972.69361,6742066.429,1.39027
374,0.0059307,60.81303172,-138.6126921,27272.69361,6742066.429,1.37605
375,0.0088816,60.81302485,-138.610854,27372.69361,6742066.429,1.5631599
376,0.0157717,60.81301796,-138.609016,27472.69361,6742066.429,2.0000501
377,0.0410545,60.81301104,-138.6071779,27572.69361,6742066.429,1.98871
378,0.0540674,60.81300409,-138.6053399,27672.69361,6742066.429,1.7290699
379,0.0660783,60.81299712,-138.6035019,27772.69361,6742066.429,1.54311
380,0.131289,60.81299012,-138.6016638,27872.69361,6742066.429,0.974251
381,0.182257,60.8129831,-138.5998258,27972.69361,6742066.429,0.756327
382,0.283732,60.81297606,-138.5979877,28072.69361,6742066.429,0.523288
383,0.332037,60.81296898,-138.5961497,28172.69361,6742066.429,0.456352
384,0.405528,60.81296189,-138.5943116,28272.69361,6742066.429,0.382011
385,0.362042,60.81295477,-138.5924736,28372.69361,6742066.429,0.422762
386,0.288601,60.81294762,-138.5906356,28472.69361,6742066.429,0.515664
387,0.395954,60.81294045,-138.5887975,28572.69361,6742066.429,0.390293
388,0.567609,60.81293325,-138.5869595,28672.69361,6742066.429,0.28104
389,0.320729,60.81292603,-138.5851215,28772.69361,6742066.429,0.470439
390,0.186953,60.81291878,-138.5832834,28872.69361,6742066.429,0.741055
391,0.234904,60.81291151,-138.5814454,28972.69361,6742066.429,0.614376
392,0.370666,60.81290421,-138.5796074,29072.69361,6742066.429,0.414003
393,0.459754,60.81289688,-138.5777693,29172.69361,6742066.429,0.341021
394,0.388141,60.81288954,-138.5759313,29272.69361,6742066.429,0.397324
395,0.323144,60.81288216,-138.5740933,29372.69361,6742066.429,0.467359
396,0.301092,60.81287476,-138.5722552,29472.69361,6742066.429,0.497086
397,0.262337,60.81286734,-138.5704172,29572.69361,6742066.429,0.559644
398,0.366099,60.81285989,-138.5685792,29672.69361,6742066.429,0.418596
399,0.417402,60.81285242,-138.5667412,29772.69361,6742066.429,0.372214
400,0.355233,60.81284492,-138.5649031,29872.69361,6742066.429,0.429943
401,0.0110342,60.81225331,-138.6457902,25472.69361,6741966.429,1.69965
402,0.0148272,60.81224689,-138.6439522,25572.69361,6741966.429,1.94016
403,0.0091331,60.81224045,-138.6421142,25672.69361,6741966.429,1.57911
404,0.0041964,60.81223398,-138.6402762,25772.69361,6741966.429,1.26608
405,0.0049929,60.81221442,-138.6347622,26072.69361,6741966.429,1.31659
406,0.009765,60.81220786,-138.6329241,26172.69361,6741966.429,1.61918
407,0.0135036,60.81220126,-138.6310861,26272.69361,6741966.429,1.85624
408,0.0177663,60.81219464,-138.6292481,26372.69361,6741966.429,2.1265299
409,0.0172708,60.812188,-138.6274101,26472.69361,6741966.429,2.0950999
410,0.0125292,60.81218133,-138.6255721,26572.69361,6741966.429,1.79445
411,0.0090731,60.81217464,-138.6237341,26672.69361,6741966.429,1.5753
412,0.0078098,60.81216792,-138.6218961,26772.69361,6741966.429,1.4952
413,0.0073615,60.81216117,-138.6200581,26872.69361,6741966.429,1.4667799
414,0.002892,60.81214079,-138.6145441,27172.69361,6741966.429,1.18337
415,0.005679,60.81213394,-138.6127061,27272.69361,6741966.429,1.36009
416,0.0082438,60.81212707,-138.6108681,27372.69361,6741966.429,1.52272
417,0.0125424,60.81212018,-138.6090301,27472.69361,6741966.429,1.79529
418,0.0299477,60.81211326,-138.6071921,27572.69361,6741966.429,2.2681601
419,0.0394228,60.81210631,-138.6053541,27672.69361,6741966.429,2.02688
