OBJECTID,pointid,grid_code,Tributary
11514,11514,-99,
11515,11515,-99,
11516,11516,-99,
11517,11517,-99,
11518,11518,-99,
11519,11519,-99,
11520,11520,-99,
11521,11521,-99,
11522,11522,-99,
11523,11523,-99,
11524,11524,-99,
11525,11525,-99,
11526,11526,-99,
11527,11527,-99,
11528,11528,-99,
11529,11529,-99,
11530,11530,-99,
11531,11531,-99,
11532,11532,-99,
11533,11533,-99,
11534,11534,-99,
11535,11535,-99,
11536,11536,-99,
11537,11537,-99,
11538,11538,-99,
11539,11539,-99,
11540,11540,-99,
11541,11541,-99,
11542,11542,-99,
11543,11543,-99,
11544,11544,-99,
11545,11545,-99,
11546,11546,-99,
11547,11547,-99,
11548,11548,-99,
11549,11549,-99,
11550,11550,-99,
11551,11551,-99,
11552,11552,-99,
11553,11553,-99,
11554,11554,-99,
11555,11555,-99,
11556,11556,-99,
11557,11557,-99,
11558,11558,-99,
11559,11559,-99,
11560,11560,-99,
11561,11561,-99,
11562,11562,-99,
11563,11563,-99,
11564,11564,-99,
11565,11565,-99,
11566,11566,-99,
11567,11567,-99,
11568,11568,-99,
11569,11569,-99,
11570,11570,-99,
11571,11571,-99,
11572,11572,-99,
11573,11573,-99,
11574,11574,-99,
11575,11575,-99,
11576,11576,-99,
11577,11577,-99,
11578,11578,-99,
11579,11579,-99,
11580,11580,-99,
11581,11581,-99,
11582,11582,-99,
11583,11583,-99,
11584,11584,-99,
11585,11585,-99,
11586,11586,-99,
11587,11587,-99,
11588,11588,-99,
11589,11589,-99,
11590,11590,-99,
11591,11591,-99,
11592,11592,-99,
11593,11593,-99,
11594,11594,-99,
11595,11595,-99,
11596,11596,-99,
11597,11597,-99,
11598,11598,-99,
11599,11599,-99,
11600,11600,-99,
11601,11601,-99,
11602,11602,-99,
11603,11603,-99,
11604,11604,-99,
11605,11605,-99,
11606,11606,-99,
11607,11607,-99,
11608,11608,-99,
11609,11609,-99,
11610,11610,-99,
11611,11611,-99,
11612,11612,-99,
11613,11613,-99,
11614,11614,-99,
11615,11615,-99,
11616,11616,-99,
11617,11617,-99,
11618,11618,-99,
11619,11619,-99,
11620,11620,-99,
11621,11621,-99,
11622,11622,-99,
11623,11623,-99,
11624,11624,-99,
11625,11625,-99,
11626,11626,-99,
11627,11627,-99,
11628,11628,-99,
11629,11629,-99,
11630,11630,-99,
11631,11631,-99,
11632,11632,-99,
11633,11633,-99,
11634,11634,-99,
11635,11635,-99,
11636,11636,-99,
11637,11637,-99,
11638,11638,-99,
11639,11639,-99,
11640,11640,-99,
11641,11641,-99,
11642,11642,-99,
11643,11643,-99,
11644,11644,-99,
11645,11645,-99,
11646,11646,-99,
11647,11647,-99,
11648,11648,-99,
11649,11649,-99,
11650,11650,-99,
11651,11651,-99,
11652,11652,-99,
11653,11653,-99,
11654,11654,-99,
11655,11655,-99,
11656,11656,-99,
11657,11657,-99,
11658,11658,-99,
11659,11659,-99,
11660,11660,-99,
11661,11661,-99,
11662,11662,-99,
11663,11663,-99,
11664,11664,-99,
11665,11665,-99,SW
11666,11666,-99,SW
11667,11667,-99,SW
11668,11668,-99,SW
11669,11669,-99,SW
11670,11670,-99,SW
11671,11671,-99,SW
11672,11672,3295,SW
11673,11673,3173,SW
11674,11674,3144,SW
11675,11675,3099,SW
11676,11676,3073,SW
11677,11677,3053,SW
11678,11678,3013,SW
11679,11679,2968,SW
11680,11680,2958,SW
11681,11681,2951,SW
11682,11682,2949,SW
11683,11683,2952,SW
11684,11684,2953,SW
11685,11685,2973,SW
11686,11686,3005,SW
11687,11687,3030,SW
11688,11688,3075,SW
11689,11689,3127,SW
11690,11690,2999,SW
11691,11691,2862,SW
11692,11692,2834,SW
11693,11693,2843,SW
11694,11694,2902,SA
11695,11695,-99,SA
11696,11696,-99,SA
11697,11697,2854,SA
11698,11698,2779,SA
11699,11699,2763,SA
11700,11700,2799,SA
11701,11701,2839,SA
11702,11702,-99,SA
11703,11703,3007,SA
11704,11704,2940,SA
11705,11705,2893,SA
11706,11706,2826,SA
11707,11707,2804,SA
11708,11708,2792,SA
11709,11709,2740,SA
11710,11710,2684,SA
11711,11711,2593,SA
11712,11712,2525,SA
11713,11713,2491,SA
11714,11714,2471,SA
11715,11715,2451,SA
11716,11716,2439,SA
11717,11717,2425,SA
11718,11718,2410,SA
11719,11719,2390,SA
11720,11720,2382,SA
11721,11721,2378,SA
11722,11722,2375,SA
11723,11723,2376,SA
11724,11724,2370,SA
11725,11725,2353,SA
11726,11726,2329,SA
11727,11727,2317,SA
11728,11728,2311,SA
11729,11729,2302,SA
11730,11730,2291,SA
11731,11731,2281,SA
11732,11732,2273,SA
11733,11733,2273,SA
11734,11734,2275,SA
11735,11735,2272,SA
11736,11736,2273,SA
11737,11737,2272,SA
11738,11738,2267,SA
11739,11739,2258,SA
11740,11740,2247,SA
11741,11741,2241,SA
11742,11742,2239,SA
11743,11743,2239,SA
11744,11744,2243,SA
11745,11745,2247,SA
11746,11746,2249,SA
11747,11747,2250,SA
11748,11748,2252,SA
11749,11749,2275,SA
11750,11750,2297,SA
11751,11751,2296,SA
11752,11752,2318,SA
11753,11753,2340,SA
11754,11754,2359,SA
11755,11755,2394,SA
11756,11756,-99,SA
11757,11757,-99,SA
11758,11758,-99,SA
11759,11759,-99,SA
11760,11760,-99,SA
11761,11761,-99,SA
11762,11762,2818,SA
11763,11763,2805,SA
11764,11764,2807,SA
11765,11765,2815,SA
11766,11766,2807,SA
11767,11767,2808,SA
11768,11768,2813,SA
11769,11769,2830,SA
11770,11770,2842,SA
11771,11771,2848,SA
11772,11772,2865,SA
11773,11773,2886,SA
11774,11774,2902,SA
11775,11775,2918,SA
11776,11776,2924,SA
11777,11777,2892,SA
11778,11778,2863,SA
11779,11779,2828,SA
11780,11780,2796,SA
11781,11781,2770,SA
11782,11782,-99,SA
11783,11783,-99,SA
11784,11784,-99,SA
11785,11785,-99,SA
11786,11786,-99,SA
11787,11787,-99,SA
11788,11788,-99,SA
11789,11789,-99,SA
11790,11790,-99,SA
11791,11791,-99,SA
11792,11792,-99,SA
11793,11793,-99,SA
11794,11794,-99,SA
11795,11795,-99,SA
11796,11796,-99,SA
11797,11797,-99,SA
11798,11798,-99,
11799,11799,-99,
11800,11800,-99,
11801,11801,-99,
11802,11802,-99,
11803,11803,-99,
11804,11804,-99,
11805,11805,-99,
11806,11806,-99,
11807,11807,-99,
11808,11808,-99,
11809,11809,-99,
11810,11810,-99,
11811,11811,-99,
11812,11812,-99,
11813,11813,-99,
11814,11814,-99,
11815,11815,-99,
11816,11816,-99,
11817,11817,-99,
11818,11818,-99,
11819,11819,-99,
11820,11820,-99,
11821,11821,-99,
11822,11822,-99,
11823,11823,-99,
11824,11824,-99,
11825,11825,-99,
11826,11826,-99,
11827,11827,-99,
11828,11828,-99,
11829,11829,-99,
11830,11830,-99,
11831,11831,-99,
11832,11832,-99,
11833,11833,-99,
11834,11834,-99,
11835,11835,-99,
11836,11836,-99,
11837,11837,-99,
11838,11838,-99,
11839,11839,-99,
11840,11840,-99,
11841,11841,-99,
11842,11842,-99,
11843,11843,-99,
11844,11844,-99,
11845,11845,-99,
11846,11846,-99,
11847,11847,-99,
11848,11848,-99,
11849,11849,-99,
11850,11850,-99,
11851,11851,-99,
11852,11852,-99,
11853,11853,-99,
11854,11854,-99,
11855,11855,-99,
11856,11856,-99,
11857,11857,-99,
11858,11858,-99,
11859,11859,-99,
11860,11860,-99,
11861,11861,-99,
11862,11862,-99,
11863,11863,-99,
11864,11864,-99,
11865,11865,-99,
11866,11866,-99,
11867,11867,-99,
11868,11868,-99,
11869,11869,-99,
11870,11870,-99,
11871,11871,-99,
11872,11872,-99,
11873,11873,-99,
11874,11874,-99,
11875,11875,-99,
11876,11876,-99,
11877,11877,-99,
11878,11878,-99,
11879,11879,-99,
11880,11880,-99,
11881,11881,-99,
11882,11882,-99,
11883,11883,-99,
11884,11884,-99,
11885,11885,-99,
11886,11886,-99,
11887,11887,-99,
11888,11888,-99,
11889,11889,-99,
11890,11890,-99,
11891,11891,-99,
11892,11892,-99,
11893,11893,-99,
11894,11894,-99,
11895,11895,-99,
11896,11896,-99,
11897,11897,-99,
11898,11898,-99,
11899,11899,-99,
11900,11900,-99,
11901,11901,-99,
11902,11902,-99,
11903,11903,-99,
11904,11904,-99,
11905,11905,-99,
11906,11906,-99,
11907,11907,-99,
11908,11908,-99,
11909,11909,-99,
11910,11910,-99,
11911,11911,-99,
11912,11912,-99,
11913,11913,-99,
11914,11914,-99,
11915,11915,-99,
11916,11916,-99,
11917,11917,-99,
11918,11918,-99,
11919,11919,-99,
11920,11920,-99,
11921,11921,-99,
11922,11922,-99,
11923,11923,-99,
11924,11924,-99,
11925,11925,-99,
11926,11926,-99,
11927,11927,-99,
11928,11928,-99,
11929,11929,-99,
11930,11930,-99,
11931,11931,-99,
11932,11932,-99,
11933,11933,-99,
11934,11934,-99,
11935,11935,-99,
11936,11936,-99,
11937,11937,-99,
11938,11938,-99,
11939,11939,-99,
11940,11940,-99,
11941,11941,-99,
11942,11942,-99,
11943,11943,-99,
11944,11944,-99,
11945,11945,-99,
11946,11946,-99,
11947,11947,-99,
11948,11948,-99,
11949,11949,-99,
11950,11950,-99,
11951,11951,-99,
11952,11952,-99,
11953,11953,-99,
11954,11954,-99,
11955,11955,-99,
11956,11956,-99,
11957,11957,-99,
11958,11958,-99,
11959,11959,-99,
11960,11960,-99,
11961,11961,-99,
11962,11962,-99,
11963,11963,-99,
11964,11964,-99,
11965,11965,-99,
11966,11966,-99,
11967,11967,-99,
11968,11968,-99,
11969,11969,-99,
11970,11970,-99,
11971,11971,-99,
11972,11972,-99,
11973,11973,-99,
11974,11974,-99,
11975,11975,-99,
11976,11976,-99,
11977,11977,-99,
11978,11978,-99,
11979,11979,-99,
11980,11980,-99,
11981,11981,-99,
11982,11982,-99,
11983,11983,-99,
11984,11984,-99,
11985,11985,-99,
11986,11986,-99,
11987,11987,-99,
11988,11988,-99,
11989,11989,-99,
11990,11990,-99,
11991,11991,-99,
11992,11992,-99,SW
11993,11993,-99,SW
11994,11994,-99,SW
11995,11995,-99,SW
11996,11996,-99,SW
11997,11997,-99,SW
11998,11998,3397,SW
11999,11999,3335,SW
12000,12000,3256,SW
12001,12001,3162,SW
12002,12002,3143,SW
12003,12003,3112,SW
12004,12004,3096,SW
12005,12005,3056,SW
12006,12006,2990,SW
12007,12007,2952,SW
12008,12008,2947,SW
12009,12009,2938,SW
12010,12010,2921,SW
12011,12011,2908,SW
12012,12012,2915,SW
12013,12013,2953,SW
12014,12014,2959,SW
12015,12015,2966,SW
12016,12016,2992,SW
12017,12017,3031,SW
12018,12018,2955,SW
12019,12019,2897,SW
12020,12020,-99,SW
12021,12021,-99,SW
12022,12022,-99,SA
12023,12023,-99,SA
12024,12024,3085,SA
12025,12025,2921,SA
12026,12026,2861,SA
12027,12027,2872,SA
12028,12028,2849,SA
12029,12029,2847,SA
12030,12030,2968,SA
12031,12031,2848,SA
12032,12032,2767,SA
12033,12033,2689,SA
12034,12034,2638,SA
12035,12035,2615,SA
12036,12036,2622,SA
12037,12037,2581,SA
12038,12038,2536,SA
12039,12039,2490,SA
12040,12040,2470,SA
12041,12041,2460,SA
12042,12042,2450,SA
12043,12043,2441,SA
12044,12044,2429,SA
12045,12045,2416,SA
12046,12046,2403,SA
12047,12047,2390,SA
12048,12048,2376,SA
12049,12049,2371,SA
12050,12050,2369,SA
12051,12051,2367,SA
12052,12052,2356,SA
12053,12053,2343,SA
12054,12054,2330,SA
12055,12055,2319,SA
12056,12056,2308,SA
12057,12057,2299,SA
12058,12058,2290,SA
12059,12059,2282,SA
12060,12060,2278,SA
12061,12061,2278,SA
12062,12062,2278,SA
12063,12063,2276,SA
12064,12064,2269,SA
12065,12065,2267,SA
12066,12066,2263,SA
12067,12067,2254,SA
12068,12068,2244,SA
12069,12069,2238,SA
12070,12070,2238,SA
12071,12071,2239,SA
12072,12072,2242,SA
12073,12073,2247,SA
12074,12074,2247,SA
12075,12075,2243,SA
12076,12076,2243,SA
12077,12077,2260,SA
12078,12078,2279,SA
12079,12079,2274,SA
12080,12080,2325,SA
12081,12081,-99,SA
12082,12082,-99,SA
12083,12083,-99,SA
12084,12084,-99,SA
12085,12085,-99,SA
12086,12086,-99,SA
12087,12087,-99,SA
12088,12088,-99,SA
12089,12089,2837,SA
12090,12090,2782,SA
12091,12091,2780,SA
12092,12092,2782,SA
12093,12093,2781,SA
12094,12094,2787,SA
12095,12095,2787,SA
12096,12096,2794,SA
12097,12097,2817,SA
12098,12098,2834,SA
12099,12099,2849,SA
12100,12100,2863,SA
12101,12101,2878,SA
12102,12102,2891,SA
12103,12103,2911,SA
12104,12104,2942,SA
12105,12105,2897,SA
12106,12106,2863,SA
12107,12107,2825,SA
12108,12108,2785,SA
12109,12109,2771,SA
12110,12110,-99,SA
12111,12111,-99,SA
12112,12112,-99,SA
12113,12113,-99,SA
12114,12114,-99,SA
12115,12115,-99,SA
12116,12116,-99,SA
12117,12117,-99,SA
12118,12118,-99,SA
12119,12119,-99,SA
12120,12120,-99,SA
12121,12121,-99,SA
12122,12122,-99,SA
12123,12123,-99,SA
12124,12124,-99,SA
12125,12125,-99,SA
12126,12126,-99,SA
12127,12127,-99,
12128,12128,-99,
12129,12129,-99,
12130,12130,-99,
12131,12131,-99,
12132,12132,-99,
12133,12133,-99,
12134,12134,-99,
12135,12135,-99,
12136,12136,-99,
12137,12137,-99,
12138,12138,-99,
12139,12139,-99,
12140,12140,-99,
12141,12141,-99,
12142,12142,-99,
12143,12143,-99,
12144,12144,-99,
12145,12145,-99,
12146,12146,-99,
12147,12147,-99,
12148,12148,-99,
12149,12149,-99,
12150,12150,-99,
12151,12151,-99,
12152,12152,-99,
12153,12153,-99,
12154,12154,-99,
12155,12155,-99,
12156,12156,-99,
12157,12157,-99,
12158,12158,-99,
12159,12159,-99,
12160,12160,-99,
12161,12161,-99,
12162,12162,-99,
12163,12163,-99,
12164,12164,-99,
12165,12165,-99,
12166,12166,-99,
12167,12167,-99,
12168,12168,-99,
12169,12169,-99,
12170,12170,-99,
12171,12171,-99,
12172,12172,-99,
12173,12173,-99,
12174,12174,-99,
12175,12175,-99,
12176,12176,-99,
12177,12177,-99,
12178,12178,-99,
12179,12179,-99,
12180,12180,-99,
12181,12181,-99,
12182,12182,-99,
12183,12183,-99,
12184,12184,-99,
12185,12185,-99,
12186,12186,-99,
12187,12187,-99,
12188,12188,-99,
12189,12189,-99,
12190,12190,-99,
12191,12191,-99,
12192,12192,-99,
12193,12193,-99,
12194,12194,-99,
12195,12195,-99,
12196,12196,-99,
12197,12197,-99,
12198,12198,-99,
12199,12199,-99,
12200,12200,-99,
12201,12201,-99,
12202,12202,-99,
12203,12203,-99,
12204,12204,-99,
12205,12205,-99,
12206,12206,-99,
12207,12207,-99,
12208,12208,-99,
12209,12209,-99,
12210,12210,-99,
12211,12211,-99,
12212,12212,-99,
12213,12213,-99,
12214,12214,-99,
12215,12215,-99,
12216,12216,-99,
12217,12217,-99,
12218,12218,-99,
12219,12219,-99,
12220,12220,-99,
12221,12221,-99,
12222,12222,-99,
12223,12223,-99,
12224,12224,-99,
12225,12225,-99,
12226,12226,-99,
12227,12227,-99,
12228,12228,-99,
12229,12229,-99,
12230,12230,-99,
12231,12231,-99,
12232,12232,-99,
12233,12233,-99,
12234,12234,-99,
12235,12235,-99,
12236,12236,-99,
12237,12237,-99,
12238,12238,-99,
12239,12239,-99,
12240,12240,-99,
12241,12241,-99,
12242,12242,-99,
12243,12243,-99,
12244,12244,-99,
12245,12245,-99,
12246,12246,-99,
12247,12247,-99,
12248,12248,-99,
12249,12249,-99,
12250,12250,-99,
12251,12251,-99,
12252,12252,-99,
12253,12253,-99,
12254,12254,-99,
12255,12255,-99,
12256,12256,-99,
12257,12257,-99,
12258,12258,-99,
12259,12259,-99,
12260,12260,-99,
12261,12261,-99,
12262,12262,-99,
12263,12263,-99,
12264,12264,-99,
12265,12265,-99,
12266,12266,-99,
12267,12267,-99,
12268,12268,-99,
12269,12269,-99,
12270,12270,-99,
12271,12271,-99,
12272,12272,-99,
12273,12273,-99,
12274,12274,-99,
12275,12275,-99,
12276,12276,-99,
12277,12277,-99,
12278,12278,-99,
12279,12279,-99,
12280,12280,-99,
12281,12281,-99,
12282,12282,-99,
12283,12283,-99,
12284,12284,-99,
12285,12285,-99,
12286,12286,-99,
12287,12287,-99,
12288,12288,-99,
12289,12289,-99,
12290,12290,-99,
12291,12291,-99,
12292,12292,-99,
12293,12293,-99,
12294,12294,-99,
12295,12295,-99,
12296,12296,-99,
12297,12297,-99,
12298,12298,-99,
12299,12299,-99,
12300,12300,-99,
12301,12301,-99,
12302,12302,-99,
12303,12303,-99,
12304,12304,-99,
12305,12305,-99,
12306,12306,-99,
12307,12307,-99,
12308,12308,-99,
12309,12309,-99,
12310,12310,-99,
12311,12311,-99,
12312,12312,-99,
12313,12313,-99,
12314,12314,-99,
12315,12315,-99,
12316,12316,-99,
12317,12317,-99,
12318,12318,-99,
12319,12319,-99,
12320,12320,-99,SW
12321,12321,-99,SW
12322,12322,-99,SW
12323,12323,-99,SW
12324,12324,-99,SW
12325,12325,-99,SW
12326,12326,3396,SW
12327,12327,3338,SW
12328,12328,3234,SW
12329,12329,3184,SW
12330,12330,3157,SW
12331,12331,3114,SW
12332,12332,3067,SW
12333,12333,3011,SW
12334,12334,2952,SW
12335,12335,2942,SW
12336,12336,2919,SW
12337,12337,2904,SW
12338,12338,2892,SW
12339,12339,2892,SW
12340,12340,2896,SW
12341,12341,2908,SW
12342,12342,2922,SW
12343,12343,2939,SW
12344,12344,2955,SW
12345,12345,2983,SW
12346,12346,2986,SW
12347,12347,-99,SW
12348,12348,-99,SW
12349,12349,-99,SW
12350,12350,-99,SW
12351,12351,-99,SA
12352,12352,-99,SA
12353,12353,-99,SA
12354,12354,3029,SA
12355,12355,2996,SA
12356,12356,2943,SA
12357,12357,-99,SA
12358,12358,2816,SA
12359,12359,2761,SA
12360,12360,2692,SA
12361,12361,2641,SA
12362,12362,2610,SA
12363,12363,2567,SA
12364,12364,2532,SA
12365,12365,2519,SA
12366,12366,2499,SA
12367,12367,2474,SA
12368,12368,2456,SA
12369,12369,2448,SA
12370,12370,2440,SA
12371,12371,2431,SA
12372,12372,2424,SA
12373,12373,2418,SA
12374,12374,2409,SA
12375,12375,2392,SA
12376,12376,2374,SA
12377,12377,2362,SA
12378,12378,2360,SA
12379,12379,2356,SA
12380,12380,2349,SA
12381,12381,2339,SA
12382,12382,2330,SA
12383,12383,2322,SA
12384,12384,2314,SA
12385,12385,2305,SA
12386,12386,2298,SA
12387,12387,2292,SA
12388,12388,2289,SA
12389,12389,2287,SA
12390,12390,2281,SA
12391,12391,2277,SA
12392,12392,2268,SA
12393,12393,2260,SA
12394,12394,2256,SA
12395,12395,2247,SA
12396,12396,2240,SA
12397,12397,2235,SA
12398,12398,2236,SA
12399,12399,2240,SA
12400,12400,2242,SA
12401,12401,2244,SA
12402,12402,2244,SA
12403,12403,2239,SA
12404,12404,2233,SA
12405,12405,2248,SA
12406,12406,2257,SA
12407,12407,2293,SA
12408,12408,-99,SA
12409,12409,-99,SA
12410,12410,2582,SA
12411,12411,2582,SA
12412,12412,2677,SA
12413,12413,-99,SA
12414,12414,-99,SA
12415,12415,-99,SA
12416,12416,-99,SA
12417,12417,2795,SA
12418,12418,2772,SA
12419,12419,2763,SA
12420,12420,2751,SA
12421,12421,2748,SA
12422,12422,2766,SA
12423,12423,2782,SA
12424,12424,2791,SA
12425,12425,2816,SA
12426,12426,2827,SA
12427,12427,2838,SA
12428,12428,2852,SA
12429,12429,2875,SA
12430,12430,2894,SA
12431,12431,2913,SA
12432,12432,2960,SA
12433,12433,2866,SA
12434,12434,2842,SA
12435,12435,2770,SA
12436,12436,2747,SA
12437,12437,2749,SA
12438,12438,2754,SA
12439,12439,-99,SA
12440,12440,-99,SA
12441,12441,-99,SA
12442,12442,-99,SA
12443,12443,-99,SA
12444,12444,-99,SA
12445,12445,-99,SA
12446,12446,-99,SA
12447,12447,-99,SA
12448,12448,-99,SA
12449,12449,-99,SA
12450,12450,-99,SA
12451,12451,-99,SA
12452,12452,-99,SA
12453,12453,-99,SA
12454,12454,-99,SA
12455,12455,-99,SA
12456,12456,-99,
12457,12457,-99,
12458,12458,-99,
12459,12459,-99,
12460,12460,-99,
12461,12461,-99,
12462,12462,-99,
12463,12463,-99,
12464,12464,-99,
12465,12465,-99,
12466,12466,-99,
12467,12467,-99,
12468,12468,-99,
12469,12469,-99,
12470,12470,-99,
12471,12471,-99,
12472,12472,-99,
12473,12473,-99,
12474,12474,-99,
12475,12475,-99,
12476,12476,-99,
12477,12477,-99,
12478,12478,-99,
12479,12479,-99,
12480,12480,-99,
12481,12481,-99,
12482,12482,-99,
12483,12483,-99,
12484,12484,-99,
12485,12485,-99,
12486,12486,-99,
12487,12487,-99,
12488,12488,-99,
12489,12489,-99,
12490,12490,-99,
12491,12491,-99,
12492,12492,-99,
12493,12493,-99,
12494,12494,-99,
12495,12495,-99,
12496,12496,-99,
12497,12497,-99,
12498,12498,-99,
12499,12499,-99,
12500,12500,-99,
12501,12501,-99,
12502,12502,-99,
12503,12503,-99,
12504,12504,-99,
12505,12505,-99,
12506,12506,-99,
12507,12507,-99,
12508,12508,-99,
12509,12509,-99,
12510,12510,-99,
12511,12511,-99,
12512,12512,-99,
12513,12513,-99,
12514,12514,-99,
12515,12515,-99,
12516,12516,-99,
12517,12517,-99,
12518,12518,-99,
12519,12519,-99,
12520,12520,-99,
12521,12521,-99,
12522,12522,-99,
12523,12523,-99,
12524,12524,-99,
12525,12525,-99,
12526,12526,-99,
12527,12527,-99,
12528,12528,-99,
12529,12529,-99,
12530,12530,-99,
12531,12531,-99,
12532,12532,-99,
12533,12533,-99,
12534,12534,-99,
12535,12535,-99,
12536,12536,-99,
12537,12537,-99,
12538,12538,-99,
12539,12539,-99,
12540,12540,-99,
12541,12541,-99,
12542,12542,-99,
12543,12543,-99,
12544,12544,-99,
12545,12545,-99,
12546,12546,-99,
12547,12547,-99,
12548,12548,-99,
12549,12549,-99,
12550,12550,-99,
12551,12551,-99,
12552,12552,-99,
12553,12553,-99,
12554,12554,-99,
12555,12555,-99,
12556,12556,-99,
12557,12557,-99,
12558,12558,-99,
12559,12559,-99,
12560,12560,-99,
12561,12561,-99,
12562,12562,-99,
12563,12563,-99,
12564,12564,-99,
12565,12565,-99,
12566,12566,-99,
12567,12567,-99,
12568,12568,-99,
12569,12569,-99,
12570,12570,-99,
12571,12571,-99,
12572,12572,-99,
12573,12573,-99,
12574,12574,-99,
12575,12575,-99,
12576,12576,-99,
12577,12577,-99,
12578,12578,-99,
12579,12579,-99,
12580,12580,-99,
12581,12581,-99,
12582,12582,-99,
12583,12583,-99,
12584,12584,-99,
12585,12585,-99,
12586,12586,-99,
12587,12587,-99,
12588,12588,-99,
12589,12589,-99,
12590,12590,-99,
12591,12591,-99,
12592,12592,-99,
12593,12593,-99,
12594,12594,-99,
12595,12595,-99,
12596,12596,-99,
12597,12597,-99,
12598,12598,-99,
12599,12599,-99,
12600,12600,-99,
12601,12601,-99,
12602,12602,-99,
12603,12603,-99,
12604,12604,-99,
12605,12605,-99,
12606,12606,-99,
12607,12607,-99,
12608,12608,-99,
12609,12609,-99,
12610,12610,-99,
12611,12611,-99,
12612,12612,-99,
12613,12613,-99,
12614,12614,-99,
12615,12615,-99,
12616,12616,-99,
12617,12617,-99,
12618,12618,-99,
12619,12619,-99,
12620,12620,-99,
12621,12621,-99,
12622,12622,-99,
12623,12623,-99,
12624,12624,-99,
12625,12625,-99,
12626,12626,-99,
12627,12627,-99,
12628,12628,-99,
12629,12629,-99,
12630,12630,-99,
12631,12631,-99,
12632,12632,-99,
12633,12633,-99,
12634,12634,-99,
12635,12635,-99,
12636,12636,-99,
12637,12637,-99,
12638,12638,-99,
12639,12639,-99,
12640,12640,-99,
12641,12641,-99,
12642,12642,-99,
12643,12643,-99,
12644,12644,-99,
12645,12645,-99,
12646,12646,-99,
12647,12647,-99,
12648,12648,-99,SW
12649,12649,-99,SW
12650,12650,-99,SW
12651,12651,-99,SW
12652,12652,-99,SW
12653,12653,3314,SW
12654,12654,3291,SW
12655,12655,3224,SW
12656,12656,3257,SW
12657,12657,3194,SW
12658,12658,3117,SW
12659,12659,3048,SW
12660,12660,3008,SW
12661,12661,2971,SW
12662,12662,2948,SW
12663,12663,2926,SW
12664,12664,2902,SW
12665,12665,2883,SW
12666,12666,2878,SW
12667,12667,2882,SW
12668,12668,2890,SW
12669,12669,2899,SW
12670,12670,2915,SW
12671,12671,2931,SW
12672,12672,2951,SW
12673,12673,2979,SW
12674,12674,3019,SW
12675,12675,-99,SW
12676,12676,-99,SW
12677,12677,-99,SW
12678,12678,-99,SW
12679,12679,3408,SA
12680,12680,3335,SA
12681,12681,-99,SA
12682,12682,3138,SA
12683,12683,3052,SA
12684,12684,3030,SA
12685,12685,2977,SA
12686,12686,2813,SA
12687,12687,2741,SA
12688,12688,2686,SA
12689,12689,2650,SA
12690,12690,2607,SA
12691,12691,2529,SA
12692,12692,2514,SA
12693,12693,2503,SA
12694,12694,2494,SA
12695,12695,2480,SA
12696,12696,2465,SA
12697,12697,2451,SA
12698,12698,2440,SA
12699,12699,2432,SA
12700,12700,2435,SA
12701,12701,2433,SA
12702,12702,2420,SA
12703,12703,2400,SA
12704,12704,2384,SA
12705,12705,2367,SA
12706,12706,2353,SA
12707,12707,2344,SA
12708,12708,2337,SA
